fid,name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
307,Orc Camp,0,WOD_OrcCamp_Medium_03,-141,925,183,46,79,9254618379,Wrothgarian Mountains,925.359375,-183.3828125,4
308,Orc Camp,0,WOD_OrcCamp_Large_01,-7,925,184,49,46,9254918446,Wrothgarian Mountains,925.3828125,-184.640625,4
309,Orc Camp,0,WOD_OrcCamp_Small_01,141,924,184,95,46,9249518446,Wrothgarian Mountains,924.7421875,-184.640625,4
310,Orc Camp,0,WOD_OrcCamp_Small_02,154,946,186,72,125,94672186125,Wrothgarian Mountains,946.5625,-186.0234375,4
311,Orc Camp,0,WOD_OrcCamp_Small_03,152,947,185,81,10,9478118510,Wrothgarian Mountains,947.6328125,-185.921875,4
312,Orc Camp,0,WOD_OrcCamp_Medium_01,61,946,185,97,59,9469718559,Wrothgarian Mountains,946.7578125,-185.5390625,4
313,Orc Camp,0,WOD_OrcCamp_Medium_02,9,935,201,82,3,9358220103,Wrothgarian Mountains,935.640625,-201.9765625,4
314,Orc Camp,0,WOD_OrcCamp_Medium_03,141,933,202,81,46,9338120246,Wrothgarian Mountains,933.6328125,-202.640625,3
315,Orc Camp,0,WOD_OrcCamp_Large_01,7,935,202,84,15,9358420215,Wrothgarian Mountains,935.65625,-202.8828125,3
481,Orc Camp,0,WOD_OrcCamp_Medium_02,-105,610,17,24,36,610241736,Wrothgarian Mountains,610.1875,-17.71875,4
699,Orc Camp,0,WOD_OrcCamp_Medium_03,-105,969,39,73,92,969733992,Wrothgarian Mountains,969.5703125,-39.28125,4
701,Orc Camp,0,WOD_OrcCamp_Small_01,-114,827,74,38,56,827387456,Wrothgarian Mountains,827.296875,-74.5625,4
702,Orc Camp,0,WOD_OrcCamp_Small_02,46,642,30,120,56,6421203056,Wrothgarian Mountains,642.9375,-30.5625,4
704,Orc Camp,0,WOD_OrcCamp_Medium_01,18,893,16,37,76,893371676,Wrothgarian Mountains,893.2890625,-16.40625,4
706,Orc Camp,0,WOD_OrcCamp_Medium_03,-129,890,58,23,49,890235849,Wrothgarian Mountains,890.1796875,-58.6171875,4
712,Orc Camp,0,WOD_OrcCamp_Medium_02,-121,885,46,116,70,8851164670,Wrothgarian Mountains,885.90625,-46.453125,4
713,Orc Camp,0,WOD_OrcCamp_Medium_03,-143,970,148,5,14,9700514814,Wrothgarian Mountains,970.0390625,-148.890625,4
715,Orc Camp,0,WOD_OrcCamp_Small_01,-24,983,196,122,58,98312219658,Wrothgarian Mountains,983.953125,-196.546875,4
716,Orc Camp,0,WOD_OrcCamp_Small_02,132,703,47,77,8,703774708,Wrothgarian Mountains,703.6015625,-47.9375,4
718,Orc Camp,0,WOD_OrcCamp_Medium_01,33,722,28,78,116,7227828116,Wrothgarian Mountains,722.609375,-28.09375,4
721,Orc Camp,0,WOD_OrcCamp_Large_01,113,993,5,22,99,993220599,Wrothgarian Mountains,993.171875,-5.2265625,4
723,Orc Camp,0,WOD_OrcCamp_Small_02,-174,778,134,40,127,77840134127,Wrothgarian Mountains,778.3125,-134.0078125,4
726,Orc Camp,0,WOD_OrcCamp_Medium_02,6,841,8,27,36,841270836,Wrothgarian Mountains,841.2109375,-8.71875,4
727,Orc Camp,0,WOD_OrcCamp_Medium_03,-89,707,36,101,76,7071013676,Wrothgarian Mountains,707.7890625,-36.40625,4
728,Orc Camp,0,WOD_OrcCamp_Large_01,136,895,145,58,68,8955814568,Wrothgarian Mountains,895.453125,-145.46875,4
729,Orc Camp,0,WOD_OrcCamp_Small_01,116,743,35,110,42,7431103542,Wrothgarian Mountains,743.859375,-35.671875,4
730,Orc Camp,0,WOD_OrcCamp_Small_02,53,916,175,55,60,9165517560,Wrothgarian Mountains,916.4296875,-175.53125,4
732,Orc Camp,0,WOD_OrcCamp_Medium_01,37,834,16,86,31,834861631,Wrothgarian Mountains,834.671875,-16.7578125,4
733,Orc Camp,0,WOD_OrcCamp_Medium_02,-167,917,121,58,100,91758121100,Wrothgarian Mountains,917.453125,-121.21875,4
736,Orc Camp,0,WOD_OrcCamp_Small_01,178,736,2,115,42,7361150242,Wrothgarian Mountains,736.8984375,-2.671875,4
738,Orc Camp,0,WOD_OrcCamp_Small_03,-163,989,13,54,118,9895413118,Wrothgarian Mountains,989.421875,-13.078125,4
739,Orc Camp,0,WOD_OrcCamp_Medium_01,134,736,79,101,41,7361017941,Wrothgarian Mountains,736.7890625,-79.6796875,4
743,Orc Camp,0,WOD_OrcCamp_Small_01,-100,739,73,93,45,739937345,Wrothgarian Mountains,739.7265625,-73.6484375,4
748,Orc Camp,0,WOD_OrcCamp_Medium_03,-95,726,46,74,38,726744638,Wrothgarian Mountains,726.578125,-46.703125,4
752,Orc Camp,0,WOD_OrcCamp_Small_03,-22,688,21,104,19,6881042119,Wrothgarian Mountains,688.8125,-21.8515625,4
754,Orc Camp,0,WOD_OrcCamp_Medium_02,153,791,64,82,24,791826424,Wrothgarian Mountains,791.640625,-64.8125,4
755,Orc Camp,0,WOD_OrcCamp_Medium_03,165,993,61,120,79,9931206179,Wrothgarian Mountains,993.9375,-61.3828125,4
757,Orc Camp,0,WOD_OrcCamp_Small_01,171,999,119,17,109,99917119109,Wrothgarian Mountains,999.1328125,-119.1484375,4
758,Orc Camp,0,WOD_OrcCamp_Small_02,-74,846,41,114,91,8461144191,Wrothgarian Mountains,846.890625,-41.2890625,4
759,Orc Camp,0,WOD_OrcCamp_Small_03,20,959,70,99,67,959997067,Wrothgarian Mountains,959.7734375,-70.4765625,4
760,Orc Camp,0,WOD_OrcCamp_Medium_01,-104,954,18,74,77,954741877,Wrothgarian Mountains,954.578125,-18.3984375,4
764,Orc Camp,0,WOD_OrcCamp_Small_01,-41,725,82,93,82,725938282,Wrothgarian Mountains,725.7265625,-82.359375,4
765,Orc Camp,0,WOD_OrcCamp_Small_02,56,855,14,77,51,855771451,Wrothgarian Mountains,855.6015625,-14.6015625,4
766,Orc Camp,0,WOD_OrcCamp_Small_03,-23,973,108,69,119,97369108119,Wrothgarian Mountains,973.5390625,-108.0703125,4
771,Orc Camp,0,WOD_OrcCamp_Small_01,102,950,59,83,12,950835912,Wrothgarian Mountains,950.6484375,-59.90625,4
772,Orc Camp,0,WOD_OrcCamp_Small_02,-30,747,83,84,9,747848309,Wrothgarian Mountains,747.65625,-83.9296875,4
773,Orc Camp,0,WOD_OrcCamp_Small_03,-92,603,36,102,91,6031023691,Wrothgarian Mountains,603.796875,-36.2890625,4
774,Orc Camp,0,WOD_OrcCamp_Medium_01,140,834,91,29,104,8342991104,Wrothgarian Mountains,834.2265625,-91.1875,4
775,Orc Camp,0,WOD_OrcCamp_Medium_02,123,869,105,36,83,8693610583,Wrothgarian Mountains,869.28125,-105.3515625,4
777,Orc Camp,0,WOD_OrcCamp_Large_01,-110,936,194,3,97,9360319497,Wrothgarian Mountains,936.0234375,-194.2421875,4
778,Orc Camp,0,WOD_OrcCamp_Small_01,113,976,65,5,125,9760565125,Wrothgarian Mountains,976.0390625,-65.0234375,4
779,Orc Camp,0,WOD_OrcCamp_Small_02,88,804,100,45,1,8044510001,Wrothgarian Mountains,804.3515625,-100.9921875,4
781,Orc Camp,0,WOD_OrcCamp_Medium_01,-98,989,98,29,79,989299879,Wrothgarian Mountains,989.2265625,-98.3828125,4
783,Orc Camp,0,WOD_OrcCamp_Medium_03,-26,981,97,68,113,9816897113,Wrothgarian Mountains,981.53125,-97.1171875,4
787,Orc Camp,0,WOD_OrcCamp_Small_03,-171,736,116,95,35,7369511635,Wrothgarian Mountains,736.7421875,-116.7265625,4
789,Orc Camp,0,WOD_OrcCamp_Medium_02,-82,920,180,83,86,9208318086,Wrothgarian Mountains,920.6484375,-180.328125,4
790,Orc Camp,0,WOD_OrcCamp_Medium_03,112,905,35,17,106,9051735106,Wrothgarian Mountains,905.1328125,-35.171875,4
794,Orc Camp,0,WOD_OrcCamp_Small_03,90,895,52,61,29,895615229,Wrothgarian Mountains,895.4765625,-52.7734375,4
800,Orc Camp,0,WOD_OrcCamp_Small_02,173,942,108,35,104,94235108104,Wrothgarian Mountains,942.2734375,-108.1875,4
802,Orc Camp,0,WOD_OrcCamp_Medium_01,159,820,84,105,29,8201058429,Wrothgarian Mountains,820.8203125,-84.7734375,4
805,Orc Camp,0,WOD_OrcCamp_Large_01,104,732,88,79,12,732798812,Wrothgarian Mountains,732.6171875,-88.90625,4
806,Orc Camp,0,WOD_OrcCamp_Small_01,-171,939,5,67,20,939670520,Wrothgarian Mountains,939.5234375,-5.84375,4
809,Orc Camp,0,WOD_OrcCamp_Medium_01,-82,792,137,50,79,7925013779,Wrothgarian Mountains,792.390625,-137.3828125,4
813,Orc Camp,0,WOD_OrcCamp_Small_01,-61,614,36,69,18,614693618,Wrothgarian Mountains,614.5390625,-36.859375,4
814,Orc Camp,0,WOD_OrcCamp_Small_02,24,913,78,28,45,913287845,Wrothgarian Mountains,913.21875,-78.6484375,4
815,Orc Camp,0,WOD_OrcCamp_Small_03,-139,830,58,19,20,830195820,Wrothgarian Mountains,830.1484375,-58.84375,4
816,Orc Camp,0,WOD_OrcCamp_Medium_01,153,793,28,47,115,7934728115,Wrothgarian Mountains,793.3671875,-28.1015625,4
822,Orc Camp,0,WOD_OrcCamp_Small_03,-151,636,31,81,101,6368131101,Wrothgarian Mountains,636.6328125,-31.2109375,4
823,Orc Camp,0,WOD_OrcCamp_Medium_01,109,768,44,86,47,768864447,Wrothgarian Mountains,768.671875,-44.6328125,4
824,Orc Camp,0,WOD_OrcCamp_Medium_02,99,820,13,109,69,8201091369,Wrothgarian Mountains,820.8515625,-13.4609375,4
825,Orc Camp,0,WOD_OrcCamp_Medium_03,39,937,168,29,18,9372916818,Wrothgarian Mountains,937.2265625,-168.859375,4
829,Orc Camp,0,WOD_OrcCamp_Small_03,-98,820,107,72,77,8207210777,Wrothgarian Mountains,820.5625,-107.3984375,4
830,Orc Camp,0,WOD_OrcCamp_Medium_01,92,843,106,90,114,84390106114,Wrothgarian Mountains,843.703125,-106.109375,4
832,Orc Camp,0,WOD_OrcCamp_Medium_03,-178,910,22,10,93,910102293,Wrothgarian Mountains,910.078125,-22.2734375,4
840,Orc Camp,0,WOD_OrcCamp_Large_01,-82,807,127,97,55,8079712755,Wrothgarian Mountains,807.7578125,-127.5703125,4
841,Orc Camp,0,WOD_OrcCamp_Small_01,75,741,35,26,0,741263500,Wrothgarian Mountains,741.203125,-36,4
842,Orc Camp,0,WOD_OrcCamp_Small_02,-46,894,5,41,96,894410596,Wrothgarian Mountains,894.3203125,-5.25,4
848,Orc Camp,0,WOD_OrcCamp_Small_01,-4,907,69,20,92,907206992,Wrothgarian Mountains,907.15625,-69.28125,4
849,Orc Camp,0,WOD_OrcCamp_Small_02,92,845,117,35,81,8453511781,Wrothgarian Mountains,845.2734375,-117.3671875,4
853,Orc Camp,0,WOD_OrcCamp_Medium_03,-19,662,20,109,52,6621092052,Wrothgarian Mountains,662.8515625,-20.59375,4
855,Orc Camp,0,WOD_OrcCamp_Small_01,-170,829,67,59,70,829596770,Wrothgarian Mountains,829.4609375,-67.453125,4
857,Orc Camp,0,WOD_OrcCamp_Small_03,-54,896,54,116,116,89611654116,Wrothgarian Mountains,896.90625,-54.09375,4
860,Orc Camp,0,WOD_OrcCamp_Medium_03,-31,953,200,122,68,95312220068,Wrothgarian Mountains,953.953125,-200.46875,4
863,Orc Camp,0,WOD_OrcCamp_Small_02,-121,980,163,14,0,9801416300,Wrothgarian Mountains,980.109375,-164,4
864,Orc Camp,0,WOD_OrcCamp_Small_03,-40,961,137,28,119,96128137119,Wrothgarian Mountains,961.21875,-137.0703125,4
865,Orc Camp,0,WOD_OrcCamp_Medium_01,-74,870,71,84,44,870847144,Wrothgarian Mountains,870.65625,-71.65625,4
870,Orc Camp,0,WOD_OrcCamp_Small_02,-109,992,76,38,105,9923876105,Wrothgarian Mountains,992.296875,-76.1796875,4
872,Orc Camp,0,WOD_OrcCamp_Medium_01,166,987,148,76,49,9877614849,Wrothgarian Mountains,987.59375,-148.6171875,4
874,Orc Camp,0,WOD_OrcCamp_Medium_03,95,825,28,3,70,825032870,Wrothgarian Mountains,825.0234375,-28.453125,4
876,Orc Camp,0,WOD_OrcCamp_Small_01,-43,864,71,123,93,8641237193,Wrothgarian Mountains,864.9609375,-71.2734375,4
877,Orc Camp,0,WOD_OrcCamp_Small_02,-68,818,75,73,93,818737593,Wrothgarian Mountains,818.5703125,-75.2734375,4
879,Orc Camp,0,WOD_OrcCamp_Medium_01,55,827,143,96,18,8279614318,Wrothgarian Mountains,827.75,-143.859375,4
881,Orc Camp,0,WOD_OrcCamp_Medium_03,110,932,173,95,60,9329517360,Wrothgarian Mountains,932.7421875,-173.53125,4
884,Orc Camp,0,WOD_OrcCamp_Small_02,-138,731,58,96,87,731965887,Wrothgarian Mountains,731.75,-58.3203125,4
885,Orc Camp,0,WOD_OrcCamp_Small_03,-144,999,118,10,35,9991011835,Wrothgarian Mountains,999.078125,-118.7265625,4
886,Orc Camp,0,WOD_OrcCamp_Medium_01,158,688,12,110,3,6881101203,Wrothgarian Mountains,688.859375,-12.9765625,4
887,Orc Camp,0,WOD_OrcCamp_Medium_02,-157,733,40,12,32,733124032,Wrothgarian Mountains,733.09375,-40.75,4
891,Orc Camp,0,WOD_OrcCamp_Small_02,19,926,125,105,32,92610512532,Wrothgarian Mountains,926.8203125,-125.75,4
892,Orc Camp,0,WOD_OrcCamp_Small_03,-80,701,43,61,95,701614395,Wrothgarian Mountains,701.4765625,-43.2578125,4
893,Orc Camp,0,WOD_OrcCamp_Medium_01,-111,836,138,116,46,83611613846,Wrothgarian Mountains,836.90625,-138.640625,4
894,Orc Camp,0,WOD_OrcCamp_Medium_02,-47,795,2,65,52,795650252,Wrothgarian Mountains,795.5078125,-2.59375,4
895,Orc Camp,0,WOD_OrcCamp_Medium_03,39,835,62,86,15,835866215,Wrothgarian Mountains,835.671875,-62.8828125,4
896,Orc Camp,0,WOD_OrcCamp_Large_01,26,960,15,88,42,960881542,Wrothgarian Mountains,960.6875,-15.671875,4
897,Orc Camp,0,WOD_OrcCamp_Small_01,158,692,39,40,59,692403959,Wrothgarian Mountains,692.3125,-39.5390625,4
898,Orc Camp,0,WOD_OrcCamp_Small_02,30,773,88,61,81,773618881,Wrothgarian Mountains,773.4765625,-88.3671875,4
903,Orc Camp,0,WOD_OrcCamp_Large_01,-180,832,129,96,58,8329612958,Wrothgarian Mountains,832.75,-129.546875,4
904,Orc Camp,0,WOD_OrcCamp_Small_01,-106,703,24,120,63,7031202463,Wrothgarian Mountains,703.9375,-24.5078125,4
905,Orc Camp,0,WOD_OrcCamp_Small_02,-75,981,194,111,119,981111194119,Wrothgarian Mountains,981.8671875,-194.0703125,4
907,Orc Camp,0,WOD_OrcCamp_Medium_01,26,786,140,38,97,7863814097,Wrothgarian Mountains,786.296875,-140.2421875,4
908,Orc Camp,0,WOD_OrcCamp_Medium_02,54,965,187,22,106,96522187106,Wrothgarian Mountains,965.171875,-187.171875,4
909,Orc Camp,0,WOD_OrcCamp_Medium_03,-41,789,129,125,47,78912512947,Wrothgarian Mountains,789.9765625,-129.6328125,4
916,Orc Camp,0,WOD_OrcCamp_Medium_03,2,823,60,123,102,82312360102,Wrothgarian Mountains,823.9609375,-60.203125,4
918,Orc Camp,0,WOD_OrcCamp_Small_01,5,931,104,128,100,931128104100,Wrothgarian Mountains,932,-104.21875,4
919,Orc Camp,0,WOD_OrcCamp_Small_02,-176,970,79,120,41,9701207941,Wrothgarian Mountains,970.9375,-79.6796875,4
922,Orc Camp,0,WOD_OrcCamp_Medium_02,-90,923,158,118,14,92311815814,Wrothgarian Mountains,923.921875,-158.890625,4
924,Orc Camp,0,WOD_OrcCamp_Large_01,126,895,32,65,5,895653205,Wrothgarian Mountains,895.5078125,-32.9609375,4
927,Orc Camp,0,WOD_OrcCamp_Small_03,-167,938,158,10,46,9381015846,Wrothgarian Mountains,938.078125,-158.640625,4
929,Orc Camp,0,WOD_OrcCamp_Medium_02,131,992,40,54,54,992544054,Wrothgarian Mountains,992.421875,-40.578125,4
932,Orc Camp,0,WOD_OrcCamp_Small_01,137,958,20,108,1,9581082001,Wrothgarian Mountains,958.84375,-20.9921875,4
935,Orc Camp,0,WOD_OrcCamp_Medium_01,-104,877,109,114,82,87711410982,Wrothgarian Mountains,877.890625,-109.359375,4
937,Orc Camp,0,WOD_OrcCamp_Medium_03,-168,879,128,36,4,8793612804,Wrothgarian Mountains,879.28125,-128.96875,4
938,Orc Camp,0,WOD_OrcCamp_Large_01,103,733,81,119,70,7331198170,Wrothgarian Mountains,733.9296875,-81.453125,4
942,Orc Camp,0,WOD_OrcCamp_Medium_01,-20,999,164,32,18,9993216418,Wrothgarian Mountains,999.25,-164.859375,4
943,Orc Camp,0,WOD_OrcCamp_Medium_02,81,706,13,108,119,70610813119,Wrothgarian Mountains,706.84375,-13.0703125,4
945,Orc Camp,0,WOD_OrcCamp_Large_01,-175,711,48,51,81,711514881,Wrothgarian Mountains,711.3984375,-48.3671875,4
946,Orc Camp,0,WOD_OrcCamp_Small_01,-8,699,5,45,51,699450551,Wrothgarian Mountains,699.3515625,-5.6015625,4
947,Orc Camp,0,WOD_OrcCamp_Small_02,27,927,177,47,59,9274717759,Wrothgarian Mountains,927.3671875,-177.5390625,4
948,Orc Camp,0,WOD_OrcCamp_Small_03,165,963,94,58,119,9635894119,Wrothgarian Mountains,963.453125,-94.0703125,4
949,Orc Camp,0,WOD_OrcCamp_Medium_01,64,685,55,3,88,685035588,Wrothgarian Mountains,685.0234375,-55.3125,4
950,Orc Camp,0,WOD_OrcCamp_Medium_02,51,987,202,84,46,9878420246,Wrothgarian Mountains,987.65625,-202.640625,4
951,Orc Camp,0,WOD_OrcCamp_Medium_03,39,860,67,77,47,860776747,Wrothgarian Mountains,860.6015625,-67.6328125,4
955,Orc Camp,0,WOD_OrcCamp_Small_03,169,739,105,12,120,73912105120,Wrothgarian Mountains,739.09375,-105.0625,4
956,Orc Camp,0,WOD_OrcCamp_Medium_01,-1,954,157,68,19,9546815719,Wrothgarian Mountains,954.53125,-157.8515625,4
957,Orc Camp,0,WOD_OrcCamp_Medium_02,78,838,60,109,91,8381096091,Wrothgarian Mountains,838.8515625,-60.2890625,4
958,Orc Camp,0,WOD_OrcCamp_Medium_03,-180,997,141,36,26,9973614126,Wrothgarian Mountains,997.28125,-141.796875,4
964,Orc Camp,0,WOD_OrcCamp_Medium_02,-111,752,72,99,67,752997267,Wrothgarian Mountains,752.7734375,-72.4765625,4
965,Orc Camp,0,WOD_OrcCamp_Medium_03,-9,867,129,93,82,8679312982,Wrothgarian Mountains,867.7265625,-129.359375,4
968,Orc Camp,0,WOD_OrcCamp_Small_02,-127,878,11,79,102,8787911102,Wrothgarian Mountains,878.6171875,-11.203125,4
970,Orc Camp,0,WOD_OrcCamp_Medium_01,33,776,95,35,40,776359540,Wrothgarian Mountains,776.2734375,-95.6875,4
971,Orc Camp,0,WOD_OrcCamp_Medium_02,38,753,35,3,35,753033535,Wrothgarian Mountains,753.0234375,-35.7265625,4
973,Orc Camp,0,WOD_OrcCamp_Large_01,-47,616,28,118,109,61611828109,Wrothgarian Mountains,616.921875,-28.1484375,4
974,Orc Camp,0,WOD_OrcCamp_Small_01,-83,730,46,83,29,730834629,Wrothgarian Mountains,730.6484375,-46.7734375,4
975,Orc Camp,0,WOD_OrcCamp_Small_02,109,942,177,22,96,9422217796,Wrothgarian Mountains,942.171875,-177.25,4
980,Orc Camp,0,WOD_OrcCamp_Large_01,-109,900,58,56,17,900565817,Wrothgarian Mountains,900.4375,-58.8671875,4
983,Orc Camp,0,WOD_OrcCamp_Small_03,175,721,56,111,58,7211115658,Wrothgarian Mountains,721.8671875,-56.546875,4
989,Orc Camp,0,WOD_OrcCamp_Small_02,-170,956,28,55,63,956552863,Wrothgarian Mountains,956.4296875,-28.5078125,4
990,Orc Camp,0,WOD_OrcCamp_Small_03,-131,768,49,68,95,768684995,Wrothgarian Mountains,768.53125,-49.2578125,4
991,Orc Camp,0,WOD_OrcCamp_Medium_01,-103,896,79,20,120,8962079120,Wrothgarian Mountains,896.15625,-79.0625,4
992,Orc Camp,0,WOD_OrcCamp_Medium_02,-58,842,32,46,87,842463287,Wrothgarian Mountains,842.359375,-32.3203125,4
993,Orc Camp,0,WOD_OrcCamp_Medium_03,99,939,96,93,56,939939656,Wrothgarian Mountains,939.7265625,-96.5625,4
995,Orc Camp,0,WOD_OrcCamp_Small_01,-116,859,12,3,22,859031222,Wrothgarian Mountains,859.0234375,-12.828125,4
997,Orc Camp,0,WOD_OrcCamp_Small_03,143,967,58,56,93,967565893,Wrothgarian Mountains,967.4375,-58.2734375,4
998,Orc Camp,0,WOD_OrcCamp_Medium_01,-154,945,163,46,4,9454616304,Wrothgarian Mountains,945.359375,-163.96875,4
1002,Orc Camp,0,WOD_OrcCamp_Small_01,73,935,24,96,42,935962442,Wrothgarian Mountains,935.75,-24.671875,4
1003,Orc Camp,0,WOD_OrcCamp_Small_02,-92,833,139,17,125,83317139125,Wrothgarian Mountains,833.1328125,-139.0234375,4
1006,Orc Camp,0,WOD_OrcCamp_Medium_02,130,732,90,128,29,7321289029,Wrothgarian Mountains,733,-90.7734375,4
1011,Orc Camp,0,WOD_OrcCamp_Small_03,-140,946,5,113,37,9461130537,Wrothgarian Mountains,946.8828125,-5.7109375,4
1012,Orc Camp,0,WOD_OrcCamp_Medium_01,30,763,114,26,23,7632611423,Wrothgarian Mountains,763.203125,-114.8203125,4
1015,Orc Camp,0,WOD_OrcCamp_Large_01,10,809,55,101,93,8091015593,Wrothgarian Mountains,809.7890625,-55.2734375,4
1018,Orc Camp,0,WOD_OrcCamp_Small_03,44,957,151,20,118,95720151118,Wrothgarian Mountains,957.15625,-151.078125,4
1019,Orc Camp,0,WOD_OrcCamp_Medium_01,97,697,32,47,56,697473256,Wrothgarian Mountains,697.3671875,-32.5625,4
1021,Orc Camp,0,WOD_OrcCamp_Medium_03,131,940,120,92,23,9409212023,Wrothgarian Mountains,940.71875,-120.8203125,4
1024,Orc Camp,0,WOD_OrcCamp_Small_02,-22,950,130,33,111,95033130111,Wrothgarian Mountains,950.2578125,-130.1328125,4
1025,Orc Camp,0,WOD_OrcCamp_Small_03,-167,691,34,102,42,6911023442,Wrothgarian Mountains,691.796875,-34.671875,4
1026,Orc Camp,0,WOD_OrcCamp_Medium_01,-10,903,106,61,38,9036110638,Wrothgarian Mountains,903.4765625,-106.703125,4
1027,Orc Camp,0,WOD_OrcCamp_Medium_02,13,954,133,73,49,9547313349,Wrothgarian Mountains,954.5703125,-133.6171875,4
1030,Orc Camp,0,WOD_OrcCamp_Small_01,120,978,115,63,115,97863115115,Wrothgarian Mountains,978.4921875,-115.1015625,4
1031,Orc Camp,0,WOD_OrcCamp_Small_02,145,761,94,127,51,7611279451,Wrothgarian Mountains,761.9921875,-94.6015625,4
1032,Orc Camp,0,WOD_OrcCamp_Small_03,13,623,3,82,127,6238203127,Wrothgarian Mountains,623.640625,-3.0078125,4
1033,Orc Camp,0,WOD_OrcCamp_Medium_01,132,861,31,31,122,8613131122,Wrothgarian Mountains,861.2421875,-31.046875,4
1034,Orc Camp,0,WOD_OrcCamp_Medium_02,66,719,0,106,96,7191060096,Wrothgarian Mountains,719.828125,-0.25,4
1035,Orc Camp,0,WOD_OrcCamp_Medium_03,-146,930,4,15,76,930150476,Wrothgarian Mountains,930.1171875,-4.40625,4
1036,Orc Camp,0,WOD_OrcCamp_Large_01,-73,983,160,127,106,983127160106,Wrothgarian Mountains,983.9921875,-160.171875,4
1037,Orc Camp,0,WOD_OrcCamp_Small_01,-31,915,86,111,47,9151118647,Wrothgarian Mountains,915.8671875,-86.6328125,4
1040,Orc Camp,0,WOD_OrcCamp_Medium_01,-102,851,38,118,60,8511183860,Wrothgarian Mountains,851.921875,-38.53125,4
1042,Orc Camp,0,WOD_OrcCamp_Medium_03,-7,804,46,73,49,804734649,Wrothgarian Mountains,804.5703125,-46.6171875,4
1044,Orc Camp,0,WOD_OrcCamp_Small_01,84,867,84,83,23,867838423,Wrothgarian Mountains,867.6484375,-84.8203125,4
1045,Orc Camp,0,WOD_OrcCamp_Small_02,-85,965,168,59,5,9655916805,Wrothgarian Mountains,965.4609375,-168.9609375,4
1053,Orc Camp,0,WOD_OrcCamp_Small_03,-120,889,22,100,50,8891002250,Wrothgarian Mountains,889.78125,-22.609375,4
1056,Orc Camp,0,WOD_OrcCamp_Medium_03,83,734,94,118,63,7341189463,Wrothgarian Mountains,734.921875,-94.5078125,4
1058,Orc Camp,0,WOD_OrcCamp_Small_01,-41,847,81,47,105,8474781105,Wrothgarian Mountains,847.3671875,-81.1796875,4
1059,Orc Camp,0,WOD_OrcCamp_Small_02,-93,983,75,116,54,9831167554,Wrothgarian Mountains,983.90625,-75.578125,4
1060,Orc Camp,0,WOD_OrcCamp_Small_03,-129,771,135,13,104,77113135104,Wrothgarian Mountains,771.1015625,-135.1875,4
1062,Orc Camp,0,WOD_OrcCamp_Medium_02,-136,926,109,8,125,92608109125,Wrothgarian Mountains,926.0625,-109.0234375,4
1063,Orc Camp,0,WOD_OrcCamp_Medium_03,-25,982,9,99,35,982990935,Wrothgarian Mountains,982.7734375,-9.7265625,4
1064,Orc Camp,0,WOD_OrcCamp_Large_01,61,875,72,106,78,8751067278,Wrothgarian Mountains,875.828125,-72.390625,4
1067,Orc Camp,0,WOD_OrcCamp_Small_03,-86,844,55,77,88,844775588,Wrothgarian Mountains,844.6015625,-55.3125,4
1068,Orc Camp,0,WOD_OrcCamp_Medium_01,-152,903,82,4,35,903048235,Wrothgarian Mountains,903.03125,-82.7265625,4
1070,Orc Camp,0,WOD_OrcCamp_Medium_03,97,767,102,77,120,76777102120,Wrothgarian Mountains,767.6015625,-102.0625,4
1071,Orc Camp,0,WOD_OrcCamp_Large_01,-100,821,40,109,37,8211094037,Wrothgarian Mountains,821.8515625,-40.7109375,4
1072,Orc Camp,0,WOD_OrcCamp_Small_01,7,892,144,78,14,8927814414,Wrothgarian Mountains,892.609375,-144.890625,4
1077,Orc Camp,0,WOD_OrcCamp_Medium_03,-136,873,73,78,82,873787382,Wrothgarian Mountains,873.609375,-73.359375,4
1082,Orc Camp,0,WOD_OrcCamp_Medium_01,-105,915,127,27,76,9152712776,Wrothgarian Mountains,915.2109375,-127.40625,4
1083,Orc Camp,0,WOD_OrcCamp_Medium_02,-68,829,67,78,96,829786796,Wrothgarian Mountains,829.609375,-67.25,4
1084,Orc Camp,0,WOD_OrcCamp_Medium_03,174,879,85,19,17,879198517,Wrothgarian Mountains,879.1484375,-85.8671875,4
1090,Orc Camp,0,WOD_OrcCamp_Medium_02,-6,958,170,61,104,95861170104,Wrothgarian Mountains,958.4765625,-170.1875,4
1096,Orc Camp,0,WOD_OrcCamp_Medium_01,-169,860,116,86,1,8608611601,Wrothgarian Mountains,860.671875,-116.9921875,4
