name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Kairou Border Tower,0,WOD_Kairou_BorderTower_01,90.0,243,428,70,113,24370428113,Kairou,243.546875,-428.1171875
Kairou Border Tower,7,WOD_Kairou_BorderTower_01,,211,474,15,50,2111547450,Kairou,211.1171875,-474.609375
Antiphyllos Border Tower,0,WOD_Antiphyllos_ScoutTower_01,,417,420,109,120,417109420120,Antiphyllos,417.8515625,-420.0625
Antiphyllos Border Tower,0,WOD_Antiphyllos_BorderTower_01,180.0,478,422,122,46,47812242246,Antiphyllos,478.953125,-422.640625
Myrkwasa Border Tower,0,WOD_Myrkwasa_BorderTower_01,,280,403,20,115,28020403115,Myrkwasa,280.15625,-403.1015625
Myrkwasa Border Tower,0,WOD_Myrkwasa_ScoutTower_01,90.0,325,406,26,113,32526406113,Myrkwasa,325.203125,-406.1171875
Ephesus Border Tower,0,WOD_Ephesus_BorderTower_01,180.0,897,424,74,114,89774424114,Ephesus,897.578125,-424.109375
Ephesus Border Tower,0,WOD_Ephesus_BorderTower_01,270.0,915,471,120,111,915120471111,Ephesus,915.9375,-471.1328125
Ephesus Border Tower,0,WOD_Ephesus_ScoutTower_01,270.0,866,470,70,12,8667047012,Ephesus,866.546875,-470.90625
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,211,13,82,13,211821313,Northmoor,211.640625,-13.8984375
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,277,15,81,12,277811512,Northmoor,277.6328125,-15.90625
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,181,66,20,10,181206610,Northmoor,181.15625,-66.921875
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,148,67,60,96,148606796,Northmoor,148.46875,-67.25
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,226,65,76,14,226766514,Northmoor,226.59375,-65.890625
Northmoor Border Tower,0,WOD_Northmoor_BorderTower_01,,277,50,120,52,2771205052,Northmoor,277.9375,-50.59375
Northmoor Border Tower,0,WOD_Northmoor_ScoutTower_01,,147,61,13,52,147136152,Northmoor,147.1015625,-61.59375
Ayasofya Border Tower,0,WOD_Ayasofya_BorderTower_01,,448,365,63,106,44863365106,Ayasofya,448.4921875,-365.171875
Ayasofya Border Tower,0,WOD_Ayasofya_ScoutTower_01,,444,404,24,105,44424404105,Ayasofya,444.1875,-404.1796875
Ayasofya Border Tower,0,WOD_Ayasofya_ScoutTower_01,,521,389,20,19,5212038919,Ayasofya,521.15625,-389.8515625
Ayasofya Border Tower,0,WOD_Ayasofya_ScoutTower_01,,519,363,27,114,51927363114,Ayasofya,519.2109375,-363.109375
Ayasofya Border Tower,0,WOD_Ayasofya_ScoutTower_01,,446,372,14,46,4461437246,Ayasofya,446.109375,-372.640625
Pothago Border Tower,0,WOD_Pothago_ScoutTower_01,270.0,259,420,27,19,2592742019,Pothago,259.2109375,-420.8515625
Glenumbra Moors Border Towers,0,WOD_BorderTower_02,,147,67,118,42,1471186742,Glenumbra Moors,147.921875,-67.671875
Dragontail Border Tower,0,WOD_DragontailMountains_BorderTower_01,,916,471,26,120,91626471120,Dragontail Mountains,916.203125,-471.0625
Dragontail Border Tower,0,WOD_DragontailMountains_ScoutTower_01,90.0,662,303,73,119,66273303119,Dragontail Mountains,662.5703125,-303.0703125
Dragontail Border Tower,0,WOD_DragontailMountains_BorderTower_01,180.0,849,383,108,24,84910838324,Dragontail Mountains,849.84375,-383.8125
Dragontail Border Tower,0,WOD_DragontailMountains_BorderTower_01,180.0,661,302,122,101,661122302101,Dragontail Mountains,661.953125,-302.2109375
Dragontail Border Tower,0,WOD_DragontailMountains_ScoutTower_01,90.0,761,375,24,123,76124375123,Dragontail Mountains,761.1875,-375.0390625
Dragontail Border Tower,0,WOD_DragontailMountains_BorderTower_01,180.0,688,331,111,54,68811133154,Dragontail Mountains,688.8671875,-331.578125
Dragontail Border Tower,0,WOD_DragontailMountains_BorderTower_01,90.0,819,378,73,111,81973378111,Dragontail Mountains,819.5703125,-378.1328125
Dragontail Border Tower,0,WOD_DragontailMountains_ScoutTower_01,,897,396,29,114,89729396114,Dragontail Mountains,897.2265625,-396.109375
Gavaudon Border Tower,0,WOD_Gavaudon_BorderTower_01,270.0,973,232,76,14,9737623214,Gavaudon,973.59375,-232.890625
Gavaudon Border Tower,0,WOD_Gavaudon_ScoutTower_01,,958,205,13,105,95813205105,Gavaudon,958.1015625,-205.1796875
Bergama Border Tower,0,WOD_Bergama_ScoutTower_01,90.0,432,449,111,123,432111449123,Bergama,432.8671875,-449.0390625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,828,216,10,60,8281021660,Wayrest,828.078125,-216.53125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,828,215,10,102,82810215102,Wayrest,828.078125,-215.203125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,828,213,10,17,8281021317,Wayrest,828.078125,-213.8671875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,828,212,10,59,8281021259,Wayrest,828.078125,-212.5390625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,828,211,9,56,8280921156,Wayrest,828.0703125,-211.5625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,829,209,5,40,8290520940,Wayrest,829.0390625,-209.6875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,831,208,12,115,83112208115,Wayrest,831.09375,-208.1015625
Wayrest Border Tower,0,WOD_Wayrest_ScoutTower_01,180.0,832,208,108,24,83210820824,Wayrest,832.84375,-208.8125
Wayrest Border Tower,0,WOD_Wayrest_ScoutTower_01,180.0,834,210,119,101,834119210101,Wayrest,834.9296875,-210.2109375
Wayrest Border Tower,0,WOD_Wayrest_ScoutTower_01,90.0,837,212,70,120,83770212120,Wayrest,837.546875,-212.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,838,213,125,115,838125213115,Wayrest,838.9765625,-213.1015625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,841,213,64,118,84164213118,Wayrest,841.5,-213.078125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,844,213,42,118,84442213118,Wayrest,844.328125,-213.078125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,846,213,26,120,84626213120,Wayrest,846.203125,-213.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,849,213,26,118,84926213118,Wayrest,849.203125,-213.078125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,852,214,8,111,85208214111,Wayrest,852.0625,-214.1328125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,854,212,17,49,8541721249,Wayrest,854.1328125,-212.6171875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,855,209,18,50,8551820950,Wayrest,855.140625,-209.609375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,854,206,18,61,8541820661,Wayrest,854.140625,-206.5234375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,851,203,50,27,8515020327,Wayrest,851.390625,-203.7890625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,848,200,70,20,8487020020,Wayrest,848.546875,-200.84375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,847,199,13,101,84713199101,Wayrest,847.1015625,-199.2109375
Wayrest Border Tower,0,WOD_Wayrest_ScoutTower_01,,846,195,8,23,8460819523,Wayrest,846.0625,-195.8203125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,846,193,10,55,8461019355,Wayrest,846.078125,-193.5703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,846,190,42,92,8464219092,Wayrest,846.328125,-190.28125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,848,188,9,61,8480918861,Wayrest,848.0703125,-188.5234375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,850,187,10,54,8501018754,Wayrest,850.078125,-187.578125
Wayrest Border Tower,0,WOD_Wayrest_ScoutTower_01,,851,184,15,108,85115184108,Wayrest,851.1171875,-184.15625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,851,182,60,119,85160182119,Wayrest,851.46875,-182.0703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,852,183,73,123,85273183123,Wayrest,852.5703125,-183.0390625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,854,183,100,123,854100183123,Wayrest,854.78125,-183.0390625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,856,183,45,120,85645183120,Wayrest,856.3515625,-183.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,857,184,40,120,85740184120,Wayrest,857.3125,-184.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,860,184,69,122,86069184122,Wayrest,860.5390625,-184.046875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,862,184,78,124,86278184124,Wayrest,862.609375,-184.03125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,864,184,38,119,86438184119,Wayrest,864.296875,-184.0703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,865,184,115,124,865115184124,Wayrest,865.8984375,-184.03125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,867,184,47,122,86747184122,Wayrest,867.3671875,-184.046875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,869,184,17,123,86917184123,Wayrest,869.1328125,-184.0390625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,870,184,78,120,87078184120,Wayrest,870.609375,-184.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,872,183,24,119,87224183119,Wayrest,872.1875,-183.0703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,873,182,27,122,87327182122,Wayrest,873.2109375,-182.046875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,876,182,14,119,87614182119,Wayrest,876.109375,-182.0703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,877,182,126,120,877128182120,Wayrest,878.0,-182.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,880,182,27,116,88027182116,Wayrest,880.2109375,-182.09375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,882,182,63,123,88263182123,Wayrest,882.4921875,-182.0390625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,884,182,105,119,884105182119,Wayrest,884.8203125,-182.0703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,886,182,97,122,88697182122,Wayrest,886.7578125,-182.046875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,889,182,8,122,88908182122,Wayrest,889.0625,-182.046875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,892,182,120,105,892120182105,Wayrest,892.9375,-182.1796875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,893,183,120,101,893120183101,Wayrest,893.9375,-183.2109375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,896,184,3,120,89603184120,Wayrest,896.0234375,-184.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,898,184,29,120,89829184120,Wayrest,898.2265625,-184.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,900,184,17,119,90017184119,Wayrest,900.1328125,-184.0703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,902,184,14,116,90214184116,Wayrest,902.109375,-184.09375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,903,184,95,120,90395184120,Wayrest,903.7421875,-184.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,910,184,26,119,91026184119,Wayrest,910.203125,-184.0703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,911,184,120,118,911120184118,Wayrest,911.9375,-184.078125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,912,185,81,120,91281185120,Wayrest,912.6328125,-185.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,914,185,55,118,91455185118,Wayrest,914.4296875,-185.078125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,915,186,122,65,91512218665,Wayrest,915.953125,-186.4921875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,916,187,119,41,91611918741,Wayrest,916.9296875,-187.6796875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,917,189,120,37,91712018937,Wayrest,917.9375,-189.7109375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,921,194,119,105,921119194105,Wayrest,921.9296875,-194.1796875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,923,196,122,92,92312219692,Wayrest,923.953125,-196.28125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,925,198,119,119,925119198119,Wayrest,925.9296875,-198.0703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,926,199,31,120,92631199120,Wayrest,926.2421875,-199.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,928,201,44,123,92844201123,Wayrest,928.34375,-201.0390625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,930,202,108,24,93010820224,Wayrest,930.84375,-202.8125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,933,204,33,119,93333204119,Wayrest,933.2578125,-204.0703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,936,205,31,120,93631205120,Wayrest,936.2421875,-205.0625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,938,206,31,124,93831206124,Wayrest,938.2421875,-206.03125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,939,206,108,29,93910820629,Wayrest,939.84375,-206.7734375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,941,207,119,32,94111920732,Wayrest,941.9296875,-207.75
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,945,209,88,118,94588209118,Wayrest,945.6875,-209.078125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,949,209,14,118,94914209118,Wayrest,949.109375,-209.078125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,953,209,99,119,95399209119,Wayrest,953.7734375,-209.0703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,957,209,19,116,95719209116,Wayrest,957.1484375,-209.09375
Wayrest Border Tower,0,WOD_Wayrest_ScoutTower_01,90.0,959,210,26,115,95926210115,Wayrest,959.203125,-210.1015625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,960,212,122,33,96012221233,Wayrest,960.953125,-212.7421875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,960,216,119,96,96011921696,Wayrest,960.9296875,-216.25
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,961,219,120,35,96112021935,Wayrest,961.9375,-219.7265625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,961,222,119,61,96111922261,Wayrest,961.9296875,-222.5234375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,962,225,122,83,96212222583,Wayrest,962.953125,-225.3515625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,962,229,120,115,962120229115,Wayrest,962.9375,-229.1015625
Wayrest Border Tower,0,WOD_Wayrest_ScoutTower_01,180.0,961,231,108,24,96110823124,Wayrest,961.84375,-231.8125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,967,232,115,77,96711523277,Wayrest,967.8984375,-232.3984375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,973,233,29,114,97329233114,Wayrest,973.2265625,-233.109375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,977,233,115,29,97711523329,Wayrest,977.8984375,-233.7734375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,979,236,119,55,97911923655,Wayrest,979.9296875,-236.5703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,983,238,42,111,98342238111,Wayrest,983.328125,-238.1328125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,90.0,985,239,55,104,98555239104,Wayrest,985.4296875,-239.1875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,986,243,119,116,986119243116,Wayrest,986.9296875,-243.09375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,986,246,115,18,98611524618,Wayrest,986.8984375,-246.859375
Wayrest Border Tower,0,WOD_Wayrest_ScoutTower_01,180.0,985,249,118,56,98511824956,Wayrest,985.921875,-249.5625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,984,253,118,54,98411825354,Wayrest,984.921875,-253.578125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,983,256,124,99,98312425699,Wayrest,983.96875,-256.2265625
Wayrest Border Tower,0,WOD_Wayrest_ScoutTower_01,180.0,983,257,109,20,98310925720,Wayrest,983.8515625,-257.84375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,983,261,115,91,98311526191,Wayrest,983.8984375,-261.2890625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,983,264,114,42,98311426442,Wayrest,983.890625,-264.671875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,981,268,120,52,98112026852,Wayrest,981.9375,-268.59375
Wayrest Border Tower,0,WOD_Wayrest_ScoutTower_01,180.0,981,271,118,97,98111827197,Wayrest,981.921875,-271.2421875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,977,273,104,14,97710427314,Wayrest,977.8125,-273.890625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,970,269,36,17,9703626917,Wayrest,970.28125,-269.8671875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,963,266,100,17,96310026617,Wayrest,963.78125,-266.8671875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,955,264,23,17,9552326417,Wayrest,955.1796875,-264.8671875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,941,264,46,13,9414626413,Wayrest,941.359375,-264.8984375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,932,262,47,14,9324726214,Wayrest,932.3671875,-262.890625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,924,261,44,9,9244426109,Wayrest,924.34375,-261.9296875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,913,264,69,14,9136926414,Wayrest,913.5390625,-264.890625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,899,266,20,19,8992026619,Wayrest,899.15625,-266.8515625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,906,258,60,17,9066025817,Wayrest,906.46875,-258.8671875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,895,258,69,28,8956925828,Wayrest,895.5390625,-258.78125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,882,255,101,18,88210125518,Wayrest,882.7890625,-255.859375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,871,250,119,12,87111925012,Wayrest,871.9296875,-250.90625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,857,244,26,33,8572624433,Wayrest,857.203125,-244.7421875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,855,240,17,26,8551724026,Wayrest,855.1328125,-240.796875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,853,234,100,19,85310023419,Wayrest,853.78125,-234.8515625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,848,230,87,9,8488723009,Wayrest,848.6796875,-230.9296875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,841,226,18,51,8411822651,Wayrest,841.140625,-226.6015625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,834,225,79,14,8347922514,Wayrest,834.6171875,-225.890625
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,827,224,20,109,82720224109,Wayrest,827.15625,-224.1484375
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,828,220,20,106,82820220106,Wayrest,828.15625,-220.171875
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,270.0,839,250,70,55,8397025055,Wayrest,839.546875,-250.5703125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,,829,240,27,23,8292724023,Wayrest,829.2109375,-240.8203125
Wayrest Border Tower,0,WOD_Wayrest_BorderTower_01,180.0,843,241,90,95,8439024195,Wayrest,843.703125,-241.2578125
Urvaius Border Tower,0,WOD_Urvaius_ScoutTower_01,,406,107,24,46,4062410746,Urvaius,406.1875,-107.640625
Urvaius Border Tower,0,WOD_Urvaius_BorderTower_01,270.0,491,131,55,8,4915513108,Urvaius,491.4296875,-131.9375
Urvaius Border Tower,0,WOD_Urvaius_BorderTower_01,270.0,507,131,77,19,5077713119,Urvaius,507.6015625,-131.8515625
Urvaius Border Tower,0,WOD_Urvaius_ScoutTower_01,180.0,513,132,110,55,51311013255,Urvaius,513.859375,-132.5703125
Urvaius Border Tower,0,WOD_Urvaius_ScoutTower_01,180.0,514,126,111,49,51411112649,Urvaius,514.8671875,-126.6171875
Urvaius Border Tower,0,WOD_Urvaius_BorderTower_01,90.0,451,40,74,113,4517440113,Urvaius,451.578125,-40.1171875
Urvaius Border Tower,0,WOD_Urvaius_ScoutTower_01,270.0,412,116,18,22,4121811622,Urvaius,412.140625,-116.828125
Urvaius Border Tower,0,WOD_Urvaius_BorderTower_01,90.0,422,39,72,92,422723992,Urvaius,422.5625,-39.28125
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,135,105,10,4,1351010504,Glenpoint,135.078125,-105.96875
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,131,116,13,81,1311311681,Glenpoint,131.1015625,-116.3671875
Glenpoint Border Tower,0,WOD_Glenpoint_ScoutTower_01,,213,150,65,13,2136515013,Glenpoint,213.5078125,-150.8984375
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,136,151,36,10,1363615110,Glenpoint,136.28125,-151.921875
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,149,86,84,8,149848608,Glenpoint,149.65625,-86.9375
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,126,120,13,101,12613120101,Glenpoint,126.1015625,-120.2109375
Glenpoint Border Tower,0,WOD_Glenpoint_ScoutTower_01,,163,145,51,8,1635114508,Glenpoint,163.3984375,-145.9375
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,152,146,23,10,1522314610,Glenpoint,152.1796875,-146.921875
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,147,85,14,99,147148599,Glenpoint,147.109375,-85.2265625
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,186,71,118,26,1861187126,Glenpoint,186.921875,-71.796875
Glenpoint Border Tower,0,WOD_Glenpoint_ScoutTower_01,,237,123,27,99,2372712399,Glenpoint,237.2109375,-123.2265625
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,150,66,31,119,1503166119,Glenpoint,150.2421875,-66.0703125
Glenpoint Border Tower,0,WOD_Glenpoint_ScoutTower_01,,126,142,44,50,1264414250,Glenpoint,126.34375,-142.609375
Glenpoint Border Tower,0,WOD_Glenpoint_ScoutTower_01,,145,151,45,17,1454515117,Glenpoint,145.3515625,-151.8671875
Glenpoint Border Tower,0,WOD_Glenpoint_ScoutTower_01,,145,98,99,120,1459998120,Glenpoint,145.7734375,-98.0625
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,181,67,115,116,18111567116,Glenpoint,181.8984375,-67.09375
Glenpoint Border Tower,0,WOD_Glenpoint_BorderTower_01,,224,106,120,50,22412010650,Glenpoint,224.9375,-106.609375
Ilessan Hills Border Tower,0,WOD_IlessanHills_BorderTower_01,,283,110,3,23,2830111023,Ilessan Hills,283.0078125,-110.8203125
Ilessan Hills Border Tower,0,WOD_IlessanHills_ScoutTower_01,,330,99,76,10,330769910,Ilessan Hills,330.59375,-99.921875
Ilessan Hills Border Tower,0,WOD_IlessanHills_ScoutTower_01,,204,67,27,115,2042767115,Ilessan Hills,204.2109375,-67.1015625
Ilessan Hills Border Tower,0,WOD_IlessanHills_BorderTower_01,,266,125,111,104,266111125104,Ilessan Hills,266.8671875,-125.1875
Ilessan Hills Border Tower,0,WOD_IlessanHills_BorderTower_01,,296,102,109,46,29610910246,Ilessan Hills,296.8515625,-102.640625
Ilessan Hills Border Tower,0,WOD_IlessanHills_BorderTower_01,,202,67,6,116,2020667116,Ilessan Hills,202.046875,-67.09375
Alik'r Border Tower,0,WOD_AlikrDesert_ScoutTower_01,90.0,432,438,83,110,43283438110,Alik'r Desert,432.6484375,-438.140625
Alik'r Border Tower,0,WOD_AlikrDesert_BorderTower_01,90.0,349,413,32,118,34932413118,Alik'r Desert,349.25,-413.078125
Alik'r Border Tower,0,WOD_AlikrDesert_ScoutTower_01,90.0,597,387,26,114,59726387114,Alik'r Desert,597.203125,-387.109375
Alik'r Border Tower,0,WOD_AlikrDesert_ScoutTower_01,,487,459,10,18,4871045918,Alik'r Desert,487.078125,-459.859375
Lainlyn Border Tower,0,WOD_Lainlyn_BorderTower_01,,765,279,81,105,76581279105,Lainlyn,765.6328125,-279.1796875
Lainlyn Border Tower,0,WOD_Lainlyn_BorderTower_01,270.0,759,319,2,23,7590131923,Lainlyn,759.0078125,-319.8203125
Abibon-Gora Border Tower,0,WOD_AbibonGora_BorderTower_01,,159,477,110,36,15911047736,Abibon-gora,159.859375,-477.71875
Abibon-Gora Border Tower,0,WOD_AbibonGora_BorderTower_01,,168,472,26,96,1682647296,Abibon-gora,168.203125,-472.25
Abibon-Gora Border Tower,0,WOD_AbibonGora_BorderTower_01,,144,492,47,24,1444749224,Abibon-gora,144.3671875,-492.8125
Daenia Border Tower,0,WOD_Daenia_ScoutTower_01,,421,59,110,15,4211105915,Daenia,421.859375,-59.8828125
Daenia Border Tower,0,WOD_Daenia_ScoutTower_01,,369,44,4,101,3690344101,Daenia,369.0234375,-44.2109375
Dwynnen Border Tower,0,WOD_Dwynnen_BorderTower_01,180.0,554,15,123,106,55412315106,Dwynnen,554.9609375,-15.171875
Dwynnen Border Tower,0,WOD_Dwynnen_BorderTower_01,180.0,576,108,104,3,57610410803,Dwynnen,576.8125,-108.9765625
Dwynnen Border Tower,0,WOD_Dwynnen_BorderTower_01,270.0,586,60,77,15,586776015,Dwynnen,586.6015625,-60.8828125
Dwynnen Border Tower,0,WOD_Dwynnen_ScoutTower_01,180.0,556,71,113,51,5561137151,Dwynnen,556.8828125,-71.6015625
Dwynnen Border Tower,0,WOD_Dwynnen_ScoutTower_01,270.0,577,60,124,27,5771256027,Dwynnen,577.9765625,-60.7890625
Dwynnen Border Tower,0,WOD_Dwynnen_BorderTower_01,270.0,566,110,78,14,5667811014,Dwynnen,566.609375,-110.890625
Dwynnen Border Tower,0,WOD_Dwynnen_ScoutTower_01,180.0,544,120,106,58,54410612058,Dwynnen,544.828125,-120.546875
Dwynnen Border Tower,0,WOD_Dwynnen_BorderTower_01,,488,56,23,60,488235660,Dwynnen,488.1796875,-56.53125
Kambria Border Tower,0,WOD_Kambria_ScoutTower_01,270.0,610,91,4,19,610019119,Kambria,610.0078125,-91.8515625
